Trial,Generated,Changed,Position,Tone,Surprise,Alternative,Alt_Surprise,PitchDif,Entropy,RT
32,True,True,5,60,0.1801118257241966,48.0,8.315848982760103,3,0.8798296747124967,0.00027574100022320636
33,True,True,1,64,-0.0,,,0,0.0,0.0
33,True,True,2,61,4.275235596939168,66.0,2.1769089746898738,-3,3.443106587287907,0.0002763190004770877
33,True,True,3,68,4.189392739881828,63.0,1.8411243506249906,7,3.410569604072596,0.00020643099924200214
33,True,True,4,66,0.633829519475531,71.0,4.5278937610687615,-2,1.9492097394030767,0.00021553100123128388
33,True,True,5,71,4.475772111482996,68.0,1.1390870430965276,5,2.1429511433393884,0.00023450099979527295
34,False,True,1,64,-0.0,,,0,0.0,0.0
34,False,True,2,62,2.1810286306335875,67.0,2.9312617845960474,-2,3.4439720952079393,0.00017598299928067718
34,False,True,3,57,4.942488839404211,60.0,2.3480213048269967,-5,3.404575092537958,0.000213621000511921
34,False,True,4,59,2.1935530658572104,53.0,6.098746543033915,2,2.8552257010202826,0.0002158190000045579
34,False,True,5,60,2.027585993667715,55.0,3.5568397298054077,1,2.8038615811972973,0.00021375000142143108
35,False,False,1,70,-0.0,,,0,0.0,0.0
35,False,False,2,72,2.0295478472933137,67.0,3.469561466583153,2,3.381146931142195,0.00021258499873511028
35,False,False,3,67,4.255306301348353,74.0,2.088016409839036,-5,3.376412662358794,0.00014154900054563768
35,False,False,4,70,2.618353659555648,65.0,1.9521302424551612,3,3.132388295833388,0.00021314699915819801
35,False,False,5,69,2.8833562438701597,72.0,0.817900136230693,-1,2.0778669501592093,0.00020140699962212238
36,True,False,1,67,-0.0,,,0,0.0,0.0
36,True,False,2,70,3.494059360981964,65.0,2.215979728426081,3,3.360822132241086,0.00021226399985607713
36,True,False,3,67,3.469561466583153,73.0,3.4232593386742356,-3,3.381146931142195,0.000233734001085395
36,True,False,4,70,1.9234523708465352,65.0,1.4834532577656638,3,2.7715647043872953,0.00021528399884118699
36,True,False,5,67,2.264345871833663,72.0,1.1433244967687863,-3,2.423413414486941,0.00023564200091641396
37,True,False,1,68,-0.0,,,0,0.0,0.0
37,True,False,2,71,3.294259765186547,66.0,2.167642265005514,3,3.411931405518565,0.00015310700109694153
37,True,False,3,67,5.053337368027283,69.0,1.8632407968732245,-4,3.3264911720948964,0.00027455599956738297
37,True,False,4,64,2.3088130377835077,69.0,1.3581995157492592,-3,2.7451599139144838,0.00026510599855100736
37,True,False,5,67,2.341032878619172,55.0,5.0416398459825045,3,2.8413069277353835,0.00023672099996474572
38,False,True,1,74,-0.0,,,0,0.0,0.0
38,False,True,2,72,1.8848527288588888,76.0,2.2004931279775914,-2,3.2684824570540854,0.0002130030006810557
38,False,True,3,70,2.232588002143888,74.0,2.088016409839036,-2,3.376412662358794,0.00019556500046746805
38,False,True,4,65,4.260182918575242,68.0,2.178922157247622,-5,2.814831952265905,0.00019539099957910366
38,False,True,5,74,4.722370194092998,67.0,0.9888277502599173,9,2.4487199397493646,0.00022041599913791288
39,False,False,1,61,-0.0,,,0,0.0,0.0
39,False,False,2,63,1.8411243506249906,56.0,5.859636139992589,2,3.408827837528595,0.00033315700056846254
39,False,False,3,60,3.262987078276153,61.0,2.6561156552435885,-3,3.42285722931988,0.00021606100017379504
39,False,False,4,63,1.4573725102627897,58.0,2.1118392770843712,3,2.7427778807617216,0.00021564799862971995
39,False,False,5,65,0.9169499641605642,60.0,2.0025640369805293,2,1.9571436991551256,0.00019558500025596004
40,True,True,1,74,-0.0,,,0,0.0,0.0
40,True,True,2,82,7.408151051368175,83.0,7.529856285480573,8,3.269012227224951,0.00019734600027732085
40,True,True,3,86,7.288339595312776,79.0,2.9283529710620715,4,3.1056172401675295,0.00021319400002539624
40,True,True,4,84,0.2598965194472579,87.0,3.0855339934705404,-2,0.9356323556446134,0.00024114299958455376
40,True,True,5,82,1.5625507490195367,79.0,0.902328329974692,-2,1.6878679487402035,0.00030795199927524664
41,True,True,1,62,-0.0,,,0,0.0,0.0
41,True,True,2,64,1.9235572125283575,59.0,3.8976802395396626,2,3.404575092537958,0.0002168099999835249
41,True,True,3,66,2.1769089746898738,63.0,4.702667865051626,2,3.443106587287907,0.00021589899915852584
41,True,True,4,68,2.293921091436895,67.0,3.2633688205761033,2,2.91708093689924,0.0002381489994149888
41,True,True,5,66,1.303661655319104,71.0,2.2693124328931296,-2,2.513697480729538,0.0003332779997435864
42,False,True,1,66,-0.0,,,0,0.0,0.0
42,False,True,2,75,6.535383141627113,74.0,6.784821194289326,9,3.411795809706611,0.00016218100063269958
42,False,True,3,73,1.8250112833701577,71.0,4.853702553915563,-2,3.220443010213872,0.00022817199896962848
42,False,True,4,70,2.7176291901403173,75.0,1.5470864791915389,-3,2.743891017610528,0.00014180500147631392
42,False,True,5,75,3.0702617380873654,73.0,1.7489649584831084,5,2.609112816491409,0.00021398600074462593
43,False,True,1,74,-0.0,,,0,0.0,0.0
43,False,True,2,76,2.2004931279775914,73.0,3.9797798790367076,2,3.2684824570540854,0.0001430039992555976
43,False,True,3,79,3.841166371065747,74.0,1.667617132373487,3,3.249344131826771,0.0002126399995177053
43,False,True,4,76,1.5369385282198451,81.0,1.9626450172465415,-3,2.783210395394207,0.00021406399901024997
43,False,True,5,74,1.00696206810581,79.0,1.9100946438320612,-2,2.0813442968410025,0.00022283299949776847
44,True,True,1,72,-0.0,,,0,0.0,0.0
44,True,True,2,70,2.232588002143888,75.0,3.671289084070686,-2,3.3769043132040446,0.00020059800044691656
44,True,True,3,71,4.3068339795156705,69.0,4.262999880056443,1,3.381146931142195,0.0002142349985660985
44,True,True,4,68,3.453324539489227,73.0,1.3404169097070928,-3,2.442236698341011,0.0002396039999439381
44,True,True,5,66,1.7784749491935656,75.0,3.246836164244702,-2,3.039622620127497,0.0003223040002922062
45,True,False,1,73,-0.0,,,0,0.0,0.0
45,True,False,2,74,3.966053818101713,70.0,3.408869321789014,1,3.300234722958809,0.00019872600023518316
45,True,False,3,73,3.9797798790367076,71.0,3.1694592506972996,-1,3.2684824570540854,0.0002155740003217943
45,True,False,4,77,7.78521425472642,71.0,1.2895829538776227,4,1.9502410001397588,0.0001552339999761898
45,True,False,5,78,0.288569366258689,72.0,7.029283794142981,1,1.1395912201500455,0.0002637390007294016
46,False,False,1,67,-0.0,,,0,0.0,0.0
46,False,False,2,62,5.021875663296248,69.0,1.912956758110731,-5,3.360822132241086,0.0001883610002550995
46,False,False,3,58,5.743969467611386,67.0,3.9188750009807487,-4,3.404575092537958,0.00021624100008921232
46,False,False,4,63,3.2722577236302945,60.0,0.83689903496053,5,1.9461878723163906,0.0001951180001924513
46,False,False,5,60,0.4157639085117858,62.0,2.6671112952498697,-3,1.2880043636115002,0.00020705299903056584
47,False,True,1,66,-0.0,,,0,0.0,0.0
47,False,True,2,67,4.1533091222377605,73.0,4.814247108185809,1,3.4110309588199024,0.00016006899932108354
47,False,True,3,69,1.912956758110731,65.0,2.215979728426081,2,3.3613575033806566,0.00021217499852355104
47,False,True,4,70,4.239372713626132,67.0,1.7033233920404058,1,2.865941993033453,0.0002144129994121613
47,False,True,5,72,2.020664861964981,69.0,1.1266455612715809,2,2.027723320214681,0.00021415599985630251
